,subject,trial,rt,choice,gaze_0,gaze_1,RT,item_value_0,item_value_1
2913,25,33,6058.228,1,0.571821094,0.428178906,6058.228,0,0
2914,25,34,9096.82,0,0.618703814,0.381296186,9096.82,3,3
2915,25,35,8202.511,1,0.589919104,0.410080896,8202.511,7,6
2916,25,36,4408.043,0,0.575032525,0.424967475,4408.043,3,2
2917,25,37,8096.268,1,0.405034325,0.594965675,8096.268,3,3
2918,25,38,9448.103,0,0.534022989,0.465977011,9448.103,7,6
2919,25,39,2913.902,1,0.597894616,0.402105384,2916.902,5,6
2920,25,40,6615.136,0,0.644429904,0.355570096,6615.136,7,6
2921,25,41,5430.728,1,0.278424458,0.721575542,5430.728,0,2
2922,25,42,7244.234,0,0.654353433,0.345646567,7244.234,2,0
2923,25,43,9260.72,0,0.573407533,0.426592467,9262.72,3,2
2924,25,44,6270.738,1,0.527617121,0.472382879,6270.738,5,6
2925,25,45,9983.241,0,0.546635537,0.453364463,9985.241,2,0
2926,25,46,6964.184,0,0.442438436,0.557561564,6964.184,5,3
2927,25,47,2931.471,0,0.521386099,0.478613901,2933.471,3,3
2928,25,48,5759.629,1,0.479230787,0.520769213,5759.629,6,7
2929,25,49,3920.8,0,0.446747531,0.553252469,3920.8,2,0
2930,25,50,10235.104,1,0.511489855,0.488510145,10235.104,6,7
2931,25,51,7471.273,1,0.53605908,0.46394092,7471.273,2,0
2932,25,52,4530.887,0,0.594070628,0.405929372,4530.887,2,0
2933,25,53,4484.656,0,0.722635783,0.277364217,4484.656,7,6
2934,25,54,9936.325,1,0.445944949,0.554055051,9936.325,3,3
2935,25,55,16153.568,0,0.329956204,0.670043796,16153.568,4,3
2936,25,56,3876.481,1,0.447265545,0.552734455,3876.481,2,3
2937,25,57,5081.794,1,0.387845821,0.612154179,5081.794,0,2
2938,25,58,7911.395,1,0.579619787,0.420380213,7911.395,5,6
2939,25,59,3683.951,0,0.551103865,0.448896135,3683.951,6,4
2940,25,60,10024.49,1,0.44895204,0.55104796,10026.49,3,3
2941,25,61,6029.848,0,0.729149483,0.270850517,6032.848,0,0
2942,25,62,4898.047,1,0.519911482,0.480088518,4898.047,5,6
2943,25,63,10050.236,1,0.416084235,0.583915765,10050.236,3,5
2944,25,64,9459.282,0,0.598485678,0.401514322,9462.282,6,5
2945,25,65,6726.878,0,0.591774631,0.408225369,6726.878,5,3
2946,25,66,4227.071,0,0.776641217,0.223358783,4227.071,6,5
2947,25,67,2647.691,0,0.611422078,0.388577922,2650.691,3,2
2948,25,68,4261.383,1,0.513922162,0.486077838,4261.383,0,2
2949,25,69,8863.916,0,0.562871847,0.437128153,8866.916,5,6
2950,25,70,9317.731,1,0.429400745,0.570599255,9317.731,0,2
2951,25,71,5333.204,0,0.474059474,0.525940526,5335.204,6,5
2952,25,72,2054.79,1,0.486591318,0.513408682,2054.79,4,6
2953,25,73,4031.124,0,0.694150428,0.305849572,4031.124,6,5
2954,25,74,4050.984,1,0.625396119,0.374603881,4051.984,3,5
2955,25,75,2207.765,1,0.523225366,0.476774634,2207.765,3,4
2956,25,76,9500.898,1,0.455280867,0.544719133,9500.898,0,2
2957,25,77,3232.877,0,0.537683293,0.462316707,3235.877,3,3
2958,25,78,2478.6,1,0.459381044,0.540618956,2481.6,0,0
2959,25,79,2495.215,1,0.708789592,0.291210408,2497.215,2,3
2960,25,80,4797.221,1,0.615746684,0.384253316,4799.221,0,2
2961,25,81,4452.768,0,0.574837567,0.425162433,4454.768,0,0
2962,25,82,2917.58,1,0.666077944,0.333922056,2921.58,3,5
2963,25,83,7974.617,0,0.653012364,0.346987636,7976.617,7,6
2964,25,84,6034.192,1,0.390012918,0.609987082,6037.192,5,6
2965,25,85,4698.9,0,0.614488456,0.385511544,4698.9,5,3
2966,25,86,10533.239,0,0.473724441,0.526275559,10533.239,3,3
2967,25,87,5401.655,0,0.519673319,0.480326681,5404.655,5,3
2968,25,88,2049.338,1,0.466095042,0.533904958,2049.338,3,5
2969,25,89,6868.522,0,0.682381688,0.317618312,6870.522,5,3
2970,25,90,8182.444,0,0.588782233,0.411217767,8185.444,3,2
2971,25,91,2063.279,1,0.556760349,0.443239651,2063.279,3,5
2972,25,92,3914.681,0,0.631414605,0.368585395,3917.681,4,3
2973,25,93,2949.97,0,0.613817214,0.386182786,2951.97,0,0
2974,25,94,1976.353,1,0.500163437,0.499836563,1979.353,5,6
2975,25,95,1498.183,1,0.363714878,0.636285122,1498.183,3,4
2976,25,96,4731.632,0,0.60058734,0.39941266,4734.632,2,0
2977,25,97,2406.173,1,0.522936312,0.477063688,2406.173,0,0
2978,25,98,3846.133,0,0.607703865,0.392296135,3849.133,6,5
2979,25,99,5041.701,1,0.469811106,0.530188894,5041.701,3,3
2980,25,100,3976.439,1,0.557109557,0.442890443,3978.439,0,0
2981,25,101,6041.11,1,0.748290202,0.251709798,6043.11,0,0
2982,25,102,10959.667,1,0.599199808,0.400800192,10961.667,2,0
2983,25,103,2929.594,0,0.671850877,0.328149123,2931.594,7,6
2984,25,104,1842.801,1,0.556939778,0.443060222,1845.801,0,0
2985,25,105,9067.473,0,0.415704839,0.584295161,9070.473,0,2
2986,25,106,9167.467,0,0.453318335,0.546681665,9170.467,4,3
2987,25,107,12136.964,0,0.489199228,0.510800772,12138.964,0,0
2988,25,108,2698.169,1,0.494906772,0.505093228,2698.169,0,0
2989,25,109,4628.875,1,0.496990959,0.503009041,4631.875,3,4
2990,25,110,3754.417,1,0.500210706,0.499789294,3756.417,0,2
2991,25,111,4177.62,0,0.698058675,0.301941325,4179.62,2,0
2992,25,112,3395.043,0,0.52869087,0.47130913,3399.043,7,6
2993,25,113,4928.446,1,0.412335923,0.587664077,4930.446,2,3
2994,25,114,2868.349,0,0.684691676,0.315308324,2868.349,3,2
2995,25,115,9406.728,1,0.519657542,0.480342458,9410.728,2,3
2996,25,116,7354.094,0,0.43327715,0.56672285,7358.094,6,7
2997,25,117,7369.732,1,0.569460067,0.430539933,7369.732,6,7
2998,25,118,4304.453,1,0.448618001,0.551381999,4306.453,6,7
2999,25,119,3459.006,0,0.694308533,0.305691467,3461.006,6,5
3000,26,0,3954.36,1,0.510417789,0.489582211,3954.36,6,7
3001,26,1,3430.104,1,0.500758575,0.499241425,3430.104,0,0
3002,26,2,4790.332,0,0.485845305,0.514154695,4792.332,0,0
3003,26,3,2293.717,0,0.629290773,0.370709227,2293.717,2,0
3004,26,4,1600.204,1,0.480506462,0.519493538,1600.204,0,0
3005,26,5,3382.276,1,0.420707451,0.579292549,3382.276,5,6
3006,26,6,5924.823,0,0.510978787,0.489021213,6149.823,3,3
3007,26,7,3778.703,1,0.5239605,0.4760395,3553.703,6,5
3008,26,8,5725.532,0,0.624299041,0.375700959,5725.532,0,0
3009,26,9,5110.158,1,0.47146958,0.52853042,5110.158,6,5
3010,26,10,2845.064,1,0.453102401,0.546897599,2845.064,0,0
3011,26,11,4896.907,0,0.582081265,0.417918735,4896.907,3,4
3012,26,12,3161.734,1,0.465518298,0.534481702,3161.734,0,2
3013,26,13,4104.913,1,0.536584835,0.463415165,4104.913,0,0
3014,26,14,3033.454,1,0.472092874,0.527907126,3033.454,6,7
3015,26,15,3098.95,0,0.584597514,0.415402486,3098.95,5,3
3016,26,16,3006.867,1,0.446354717,0.553645283,3006.867,2,3
3017,26,17,2611.25,1,0.529356061,0.470643939,2760.25,4,3
3018,26,18,5021.21,0,0.49148945,0.50851055,4872.21,5,6
3019,26,19,5364.197,0,0.436226731,0.563773269,5364.197,2,0
3020,26,20,15268.943,0,0.82520832,0.17479168,15268.943,0,0
3021,26,21,3485.132,0,0.501732502,0.498267498,3701.132,6,7
3022,26,22,7177.329,0,0.570484314,0.429515686,6961.329,3,3
3023,26,23,3908.625,1,0.583182351,0.416817649,3908.625,3,5
3024,26,24,2896.952,1,0.471540546,0.528459454,2896.952,0,0
3025,26,25,7720.648,0,0.4695543,0.5304457,7917.648,0,2
3026,26,26,2694.369,0,0.613192924,0.386807076,2497.369,0,0
3027,26,27,5572.055,1,0.313793802,0.686206198,5572.055,6,5
3028,26,28,10583.331,0,0.499354106,0.500645894,10583.331,7,6
3029,26,29,9587.822,0,0.499818541,0.500181459,9587.822,7,6
3030,26,30,3651.797,0,0.636068553,0.363931447,3651.797,7,6
3031,26,31,4992.643,1,0.495205034,0.504794966,4992.643,6,7
3032,26,32,4595.107,0,0.408276786,0.591723214,4595.107,6,7
3033,26,33,4694.762,1,0.438272882,0.561727118,4694.762,0,0
3034,26,34,7557.36,1,0.455094991,0.544905009,7736.36,3,3
3035,26,35,2468.382,0,0.547476131,0.452523869,2289.382,7,6
3036,26,36,3474.492,0,0.647935416,0.352064584,3474.492,3,2
3037,26,37,2846.675,0,0.629193477,0.370806523,2846.675,3,3
3038,26,38,2255.533,0,0.574844073,0.425155927,2255.533,7,6
3039,26,39,3640.418,0,0.551618189,0.448381811,3640.418,5,6
3040,26,40,6962.221,0,0.590515571,0.409484429,6962.221,7,6
3041,26,41,3006.345,1,0.518298442,0.481701558,3006.345,0,2
3042,26,42,4687.366,1,0.512862506,0.487137494,4689.366,2,0
3043,26,43,2758.795,0,0.421979901,0.578020099,2760.795,3,2
3044,26,44,2739.147,1,0.52074312,0.47925688,2739.147,5,6
3045,26,45,3927.039,0,0.523409199,0.476590801,3927.039,2,0
3046,26,46,4294.75,0,0.519951559,0.480048441,4294.75,5,3
3047,26,47,2454.979,1,0.471387967,0.528612033,2454.979,3,3
3048,26,48,2496.827,1,0.417166668,0.582833332,2496.827,6,7
3049,26,49,6324.076,1,0.488764408,0.511235592,6324.076,2,0
3050,26,50,11780.841,1,0.343731793,0.656268207,11780.841,6,7
3051,26,51,9034.696,0,0.490708031,0.509291969,9034.696,2,0
3052,26,52,2735.087,0,0.580710632,0.419289368,2735.087,2,0
3053,26,53,4886.065,0,0.513290465,0.486709535,4886.065,7,6
3054,26,54,8591.544,1,0.433157054,0.566842946,8591.544,3,3
3055,26,55,5016.858,1,0.504344586,0.495655414,5016.858,4,3
3056,26,56,3983.471,0,0.503145192,0.496854808,3983.471,2,3
3057,26,57,3944.317,1,0.582371196,0.417628804,3944.317,0,2
3058,26,58,3322.85,1,0.463881075,0.536118925,3322.85,5,6
3059,26,59,5648.852,0,0.529328263,0.470671737,5648.852,6,4
3060,26,60,3192.225,1,0.469357955,0.530642045,3192.225,3,3
3061,26,61,5584.85,1,0.52133275,0.47866725,5584.85,0,0
3062,26,62,3800.955,0,0.653329,0.346671,3800.955,5,6
3063,26,63,2762.286,1,0.53142234,0.46857766,2762.286,3,5
3064,26,64,2369.886,0,0.603994003,0.396005997,2369.886,6,5
3065,26,65,4778.094,0,0.537006387,0.462993613,4778.094,5,3
3066,26,66,3005.013,0,0.555072986,0.444927014,3005.013,6,5
3067,26,67,3246.13,0,0.60250546,0.39749454,3246.13,3,2
3068,26,68,2716.209,1,0.54934482,0.45065518,2716.209,0,2
3069,26,69,5576.069,0,0.59802194,0.40197806,5576.069,5,6
3070,26,70,2473.142,1,0.480849107,0.519150893,2473.142,0,2
3071,26,71,3912.157,0,0.514682861,0.485317139,3912.157,6,5
3072,26,72,3462.278,1,0.471911286,0.528088714,3462.278,4,6
3073,26,73,6806.876,0,0.606817519,0.393182481,6806.876,6,5
3074,26,74,3689.885,1,0.472772253,0.527227747,3689.885,3,5
3075,26,75,4854.366,1,0.607212687,0.392787313,5149.366,3,4
3076,26,76,2165.553,1,0.465425851,0.534574149,1873.553,0,2
3077,26,77,2967.995,0,0.362303561,0.637696439,2967.995,3,3
3078,26,78,2533.616,1,0.546850108,0.453149892,2536.616,0,0
3079,26,79,2814.158,0,0.608377414,0.391622586,2814.158,2,3
3080,26,80,2681.53,1,0.503437653,0.496562347,2681.53,0,2
3081,26,81,6612.498,0,0.704416581,0.295583419,6612.498,0,0
3082,26,82,2543.025,1,0.485777194,0.514222806,2543.025,3,5
3083,26,83,3110.467,1,0.39908641,0.60091359,3110.467,7,6
3084,26,84,2827.555,1,0.486043795,0.513956205,2827.555,5,6
3085,26,85,2676.807,1,0.434815778,0.565184222,2676.807,5,3
3086,26,86,4946.576,0,0.555701799,0.444298201,4946.576,3,3
3087,26,87,3069.226,0,0.55513104,0.44486896,3069.226,5,3
3088,26,88,2909.776,1,0.482772285,0.517227715,2909.776,3,5
3089,26,89,2467.004,0,0.589631653,0.410368347,2467.004,5,3
3090,26,90,2153.84,0,0.561035194,0.438964806,2153.84,3,2
3091,26,91,2562.301,1,0.445142741,0.554857259,2562.301,3,5
3092,26,92,2594.663,0,0.551732948,0.448267052,2594.663,4,3
3093,26,93,4674.205,0,0.407896645,0.592103355,4674.205,0,0
3094,26,94,4044.829,1,0.420935019,0.579064981,4044.829,5,6
3095,26,95,3204.199,1,0.449639246,0.550360754,3204.199,3,4
3096,26,96,3188.273,1,0.415658971,0.584341029,3188.273,2,0
3097,26,97,1857.293,1,0.395930039,0.604069961,1857.293,0,0
3098,26,98,2550.861,0,0.52695373,0.47304627,2550.861,6,5
3099,26,99,3109.831,1,0.529661196,0.470338804,3109.831,3,3
3100,26,100,3238.687,1,0.518062264,0.481937736,3238.687,0,0
3101,26,101,3525.751,1,0.512276883,0.487723117,3525.751,0,0
3102,26,102,3750.855,1,0.465820359,0.534179641,3750.855,2,0
3103,26,103,3371.85,1,0.363030652,0.636969348,3371.85,7,6
3104,26,104,3067.544,1,0.487121806,0.512878194,3067.544,0,0
3105,26,105,4316.018,1,0.502825437,0.497174563,4316.018,0,2
3106,26,106,5624.833,1,0.506079477,0.493920523,5624.833,4,3
3107,26,107,5768.844,1,0.407687111,0.592312889,5768.844,0,0
3108,26,108,4310.734,0,0.526457658,0.473542342,4310.734,0,0
3109,26,109,3845.923,1,0.458215852,0.541784148,3845.923,3,4
3110,26,110,5282.875,1,0.437372336,0.562627664,5282.875,0,2
3111,26,111,3154.436,1,0.451633486,0.548366514,3154.436,2,0
3112,26,112,3155.11,0,0.459424277,0.540575723,3155.11,7,6
3113,26,113,3158.929,1,0.485677735,0.514322265,3158.929,2,3
3114,26,114,3323.891,1,0.198439015,0.801560985,3323.891,3,2
3115,26,115,4285.535,1,0.458038332,0.541961668,4285.535,2,3
3116,26,116,3362.234,1,0.457125985,0.542874015,3362.234,6,7
3117,26,117,5032.092,1,0.476521739,0.523478261,5042.092,6,7
3118,26,118,2523.751,1,0.532272289,0.467727711,2513.751,6,7
3119,26,119,5720.895,1,0.387573836,0.612426164,5720.895,6,5
3120,27,0,1634.272,1,0.531947147,0.468052853,1634.272,6,7
3121,27,1,3381.251,1,0.480901936,0.519098064,3381.251,0,0
3122,27,2,5654.203,0,0.8179072,0.1820928,5654.203,0,0
3123,27,3,2911.667,0,0.668698236,0.331301764,2911.667,2,0
3124,27,4,5072.245,0,0.528545391,0.471454609,5072.245,0,0
3125,27,5,5156.361,0,0.553078124,0.446921876,5156.361,5,6
3126,27,6,6440.121,0,0.500565238,0.499434762,6440.121,3,3
3127,27,7,4220.881,0,0.445660023,0.554339977,4220.881,6,5
3128,27,8,4035.792,0,0.485671612,0.514328388,4035.792,0,0
3129,27,9,3726.873,0,0.60211233,0.39788767,3726.873,6,5
3130,27,10,3927.085,0,0.498855609,0.501144391,3927.085,0,0
3131,27,11,6430.405,0,0.516917611,0.483082389,6430.405,3,4
3132,27,12,3712.042,0,0.738490899,0.261509101,3712.042,0,2
3133,27,13,7043.878,1,0.454747752,0.545252248,7043.878,0,0
3134,27,14,3192.733,1,0.605986754,0.394013246,3192.733,6,7
3135,27,15,7772.035,1,0.633996839,0.366003161,7772.035,5,3
3136,27,16,4538.813,1,0.587877472,0.412122528,4538.813,2,3
3137,27,17,4973.142,1,0.568850697,0.431149303,4973.142,4,3
3138,27,18,7627.573,1,0.490363964,0.509636036,7627.573,5,6
3139,27,19,8058.478,1,0.504465393,0.495534607,8058.478,2,0
3140,27,20,4196.297,0,0.457543957,0.542456043,4196.297,0,0
3141,27,21,8401.134,1,0.54278169,0.45721831,8401.134,6,7
3142,27,22,7273.249,0,0.565935367,0.434064633,7273.249,3,3
3143,27,23,5805.11,1,0.614385965,0.385614035,6005.11,3,5
3144,27,24,6627.435,1,0.443411719,0.556588281,6427.435,0,0
3145,27,25,5796.05,0,0.522836081,0.477163919,5796.05,0,2
3146,27,26,5306.809,0,0.483801021,0.516198979,5306.809,0,0
3147,27,27,6284.747,0,0.491884491,0.508115509,6284.747,6,5
3148,27,28,5995.246,1,0.370170175,0.629829825,5995.246,7,6
3149,27,29,6570.651,1,0.487678181,0.512321819,6570.651,7,6
3150,27,30,3542.327,0,0.547257492,0.452742508,3542.327,7,6
3151,27,31,4593.874,0,0.589789782,0.410210218,4593.874,6,7
3152,27,32,8201.263,1,0.486678491,0.513321509,8201.263,6,7
3153,27,33,2960.969,1,0.500697895,0.499302105,2960.969,0,0
3154,27,34,5422.187,0,0.450413121,0.549586879,5422.187,3,3
3155,27,35,6118.182,0,0.51631279,0.48368721,6118.182,7,6
3156,27,36,4753.687,1,0.543563883,0.456436117,4753.687,3,2
3157,27,37,6103.596,1,0.56173338,0.43826662,6103.596,3,3
3158,27,38,3166.2,1,0.421268435,0.578731565,3166.2,7,6
3159,27,39,2077.775,1,0.577684363,0.422315637,2077.775,5,6
3160,27,40,2793.149,0,0.619487811,0.380512189,2793.149,7,6
3161,27,41,1761.971,1,0.542588647,0.457411353,1761.971,0,2
3162,27,42,2598.195,0,0.577299504,0.422700496,2598.195,2,0
3163,27,43,1883.892,1,0.585740602,0.414259398,1883.892,3,2
3164,27,44,3591.919,1,0.563869657,0.436130343,3591.919,5,6
3165,27,45,2259.483,0,0.500824776,0.499175224,2259.483,2,0
3166,27,46,1895.624,0,0.625737135,0.374262865,1895.624,5,3
3167,27,47,2325.33,0,0.539512978,0.460487022,2325.33,3,3
3168,27,48,1899.811,1,0.510212432,0.489787568,1899.811,6,7
3169,27,49,2326.667,0,0.661469272,0.338530728,2326.667,2,0
3170,27,50,1969.001,1,0.401330154,0.598669846,1969.001,6,7
3171,27,51,2065.614,0,0.611380205,0.388619795,2065.614,2,0
3172,27,52,2554.223,0,0.57782361,0.42217639,2554.223,2,0
3173,27,53,2516.719,0,0.685666939,0.314333061,2516.719,7,6
3174,27,54,1687.995,1,0.592228847,0.407771153,1687.995,3,3
3175,27,55,4735.542,0,0.55357745,0.44642255,4735.542,4,3
3176,27,56,1879.412,0,0.611580643,0.388419357,1879.412,2,3
3177,27,57,1839.355,1,0.535231745,0.464768255,1839.355,0,2
3178,27,58,1714.704,1,0.576100629,0.423899371,1765.704,5,6
3179,27,59,2315.388,0,0.659069029,0.340930971,2264.388,6,4
3180,27,60,3015.833,1,0.542118025,0.457881975,3015.833,3,3
3181,27,61,2288.812,0,0.487389421,0.512610579,2288.812,0,0
3182,27,62,1425.488,1,0.455102298,0.544897702,1425.488,5,6
3183,27,63,3827.167,1,0.597939034,0.402060966,3827.167,3,5
3184,27,64,3103.408,0,0.552835739,0.447164261,3103.408,6,5
3185,27,65,3757.802,0,0.662299104,0.337700896,3757.802,5,3
3186,27,66,4216.771,1,0.592074685,0.407925315,4216.771,6,5
3187,27,67,2605.559,0,0.560690217,0.439309783,2605.559,3,2
3188,27,68,3330.238,0,0.576013899,0.423986101,3330.238,0,2
3189,27,69,3604.612,1,0.510413706,0.489586294,3604.612,5,6
3190,27,70,4480.564,1,0.466441896,0.533558104,4480.564,0,2
3191,27,71,2731.316,0,0.682658424,0.317341576,2731.316,6,5
3192,27,72,3602.432,1,0.396566624,0.603433376,3602.432,4,6
3193,27,73,3767.766,1,0.651677078,0.348322922,3767.766,6,5
3194,27,74,5021.591,1,0.584834775,0.415165225,5021.591,3,5
3195,27,75,5970.427,1,0.467876128,0.532123872,5970.427,3,4
3196,27,76,3998.942,1,0.517612444,0.482387556,3998.942,0,2
3197,27,77,4672.95,0,0.542111686,0.457888314,4672.95,3,3
3198,27,78,4111.842,1,0.504725049,0.495274951,4111.842,0,0
3199,27,79,3268.259,1,0.482592994,0.517407006,3268.259,2,3
3200,27,80,2048.961,1,0.535495099,0.464504901,2048.961,0,2
3201,27,81,2841.402,0,0.632269361,0.367730639,2841.402,0,0
3202,27,82,4139.177,1,0.564963687,0.435036313,4139.177,3,5
3203,27,83,4477.379,0,0.457176383,0.542823617,4477.379,7,6
3204,27,84,2071.375,0,0.574609833,0.425390167,2071.375,5,6
3205,27,85,4195.264,0,0.596652165,0.403347835,4195.264,5,3
3206,27,86,2468.563,0,0.623452613,0.376547387,2468.563,3,3
3207,27,87,2853.293,0,0.545539131,0.454460869,2853.293,5,3
3208,27,88,3875.861,1,0.449332591,0.550667409,3876.861,3,5
3209,27,89,3800.704,0,0.498634376,0.501365624,3800.704,5,3
3210,27,90,2758.2,0,0.475056115,0.524943885,2762.2,3,2
3211,27,91,4489.419,1,0.587150165,0.412849835,4489.419,3,5
3212,27,92,4576.46,0,0.596601756,0.403398244,4576.46,4,3
3213,27,93,2232.776,0,0.638379942,0.361620058,2232.776,0,0
3214,27,94,3329.848,1,0.415556508,0.584443492,3329.848,5,6
3215,27,95,4914.487,1,0.587285274,0.412714726,4914.487,3,4
3216,27,96,4604.038,1,0.467517322,0.532482678,4604.038,2,0
3217,27,97,2672.665,0,0.44817597,0.55182403,2672.665,0,0
3218,27,98,4926.926,1,0.552275071,0.447724929,4926.926,6,5
3219,27,99,4475.167,1,0.489304472,0.510695528,4475.167,3,3
3220,27,100,3143.668,0,0.530340394,0.469659606,3143.668,0,0
3221,27,101,6849.225,0,0.515051946,0.484948054,6849.225,0,0
3222,27,102,2395.993,0,0.580959229,0.419040771,2395.993,2,0
3223,27,103,3890.698,0,0.694943967,0.305056033,3890.698,7,6
3224,27,104,5010.068,1,0.47022059,0.52977941,5010.068,0,0
3225,27,105,3374.686,0,0.530704994,0.469295006,3374.686,0,2
3226,27,106,2589.66,0,0.579582359,0.420417641,2592.66,4,3
3227,27,107,3277.458,0,0.53165316,0.46834684,3277.458,0,0
3228,27,108,4888.513,1,0.563949017,0.436050983,4890.513,0,0
3229,27,109,3538.174,1,0.461385275,0.538614725,3538.174,3,4
3230,27,110,2017.232,1,0.670616524,0.329383476,2017.232,0,2
3231,27,111,7481.734,0,0.497893335,0.502106665,7481.734,2,0
3232,27,112,3836.637,0,0.645641852,0.354358148,3836.637,7,6
3233,27,113,2667.166,1,0.744122075,0.255877925,2667.166,2,3
3234,27,114,4229.895,0,0.657773457,0.342226543,4229.895,3,2
3235,27,115,4699.266,1,0.444466561,0.555533439,4702.266,2,3
3236,27,116,1650.606,1,0.480358213,0.519641787,1650.606,6,7
3237,27,117,3467.038,1,0.598933227,0.401066773,3467.038,6,7
3238,27,118,2262.936,1,0.608478372,0.391521628,2262.936,6,7
3239,27,119,6140.96,0,0.610136452,0.389863548,6140.96,6,5
3240,28,0,2420.685,1,0.452772999,0.547227001,2420.685,6,7
3241,28,1,3499.168,1,0.552635254,0.447364746,3499.168,0,0
3242,28,2,2986.17,0,0.495965248,0.504034752,2986.17,0,0
3243,28,3,5100.094,0,0.457920588,0.542079412,5100.094,2,0
3244,28,4,1725.954,1,0.505301553,0.494698447,1725.954,0,0
3245,28,5,2108.725,1,0.469795307,0.530204693,2246.725,5,6
3246,28,6,1724.844,1,0.473002383,0.526997617,1589.844,3,3
3247,28,7,2432.793,0,0.487643172,0.512356828,2432.793,6,5
3248,28,8,1830.792,1,0.510302015,0.489697985,1830.792,0,0
3249,28,9,1901.438,0,0.710299369,0.289700631,1901.438,6,5
3250,28,10,1768.948,1,0.473250979,0.526749021,1768.948,0,0
3251,28,11,1780.24,0,0.734140928,0.265859072,1780.24,3,4
3252,28,12,1923.951,0,0.779184497,0.220815503,1923.951,0,2
3253,28,13,1376.212,0,0.579164889,0.420835111,1378.212,0,0
3254,28,14,1570.343,1,0.434442074,0.565557926,1570.343,6,7
3255,28,15,1976.101,1,0.529511225,0.470488775,1976.101,5,3
3256,28,16,2043.473,1,0.356409241,0.643590759,2043.473,2,3
3257,28,17,2049.897,1,0.474877724,0.525122276,2049.897,4,3
3258,28,18,1996.728,1,0.469165349,0.530834651,1996.728,5,6
3259,28,19,2073.991,1,0.35399327,0.64600673,2073.991,2,0
3260,28,20,2177.599,1,0.399337688,0.600662312,2177.599,0,0
3261,28,21,1628.771,0,0.700696712,0.299303288,1628.771,6,7
3262,28,22,1985.741,1,0.533000526,0.466999474,1988.741,3,3
3263,28,23,2123.308,1,0.390735433,0.609264567,2123.308,3,5
3264,28,24,1968.519,1,0.473836268,0.526163732,1968.519,0,0
3265,28,25,2070.932,1,0.46198625,0.53801375,2070.932,0,2
3266,28,26,2660.077,0,0.541010334,0.458989666,2660.077,0,0
3267,28,27,2584.98,0,0.553229216,0.446770784,2584.98,6,5
3268,28,28,2274.049,0,0.57105729,0.42894271,2274.049,7,6
3269,28,29,1861.168,0,0.653760769,0.346239231,1861.168,7,6
3270,28,30,2473.36,0,0.536416353,0.463583647,2476.36,7,6
3271,28,31,1736.281,1,0.484108088,0.515891912,1739.281,6,7
3272,28,32,1742.155,1,0.494993156,0.505006844,1742.155,6,7
3273,28,33,2913.099,0,0.649821712,0.350178288,2913.099,0,0
3274,28,34,2627.482,0,0.48982734,0.51017266,2630.482,3,3
3275,28,35,1826.294,0,0.707474038,0.292525962,1826.294,7,6
3276,28,36,1354.626,0,0.673535291,0.326464709,1354.626,3,2
3277,28,37,1646.504,0,0.715019255,0.284980745,1758.504,3,3
3278,28,38,2885.32,0,0.431621715,0.568378285,2776.32,7,6
3279,28,39,1566.876,1,0.461525926,0.538474074,1570.876,5,6
3280,28,40,4468.678,0,0.577124437,0.422875563,4468.678,7,6
3281,28,41,1771.238,0,0.683828764,0.316171236,1771.238,0,2
3282,28,42,2045.798,1,0.404729369,0.595270631,2045.798,2,0
3283,28,43,2012.281,1,0.442617868,0.557382132,2012.281,3,2
3284,28,44,5198.2,1,0.505557479,0.494442521,5200.2,5,6
3285,28,45,4256.217,0,0.478965928,0.521034072,4256.217,2,0
3286,28,46,1661.093,1,0.499371129,0.500628871,1664.093,5,3
3287,28,47,2058.237,1,0.358856908,0.641143092,2058.237,3,3
3288,28,48,2207.346,0,0.565875263,0.434124737,2211.346,6,7
3289,28,49,2443.773,0,0.546325535,0.453674465,2443.773,2,0
3290,28,50,4032.071,1,0.532296771,0.467703229,4032.071,6,7
3291,28,51,5208.341,0,0.581781717,0.418218283,5208.341,2,0
3292,28,52,5404.922,0,0.312501711,0.687498289,5404.922,2,0
3293,28,53,2616.782,0,0.565446837,0.434553163,2618.782,7,6
3294,28,54,3760.149,1,0.542630653,0.457369347,3763.149,3,3
3295,28,55,3205.041,1,0.571515219,0.428484781,3205.041,4,3
3296,28,56,4463.401,1,0.498163958,0.501836042,4466.401,2,3
3297,28,57,1761.095,1,0.513869077,0.486130923,1763.095,0,2
3298,28,58,2115.848,1,0.46600701,0.53399299,2115.848,5,6
3299,28,59,1370.259,0,0.599201025,0.400798975,1372.259,6,4
3300,28,60,1849.079,1,0.459342587,0.540657413,1849.079,3,3
3301,28,61,1562.185,0,0.703359897,0.296640103,1564.185,0,0
3302,28,62,1564.402,1,0.475612263,0.524387737,1566.402,5,6
3303,28,63,2548.512,1,0.488579148,0.511420852,2548.512,3,5
3304,28,64,2215.732,0,0.51125897,0.48874103,2215.732,6,5
3305,28,65,1978.714,0,0.709778611,0.290221389,1978.714,5,3
3306,28,66,1413.678,0,0.653876093,0.346123907,1415.678,6,5
3307,28,67,1406.06,0,0.67921877,0.32078123,1409.06,3,2
3308,28,68,1984.556,0,0.540914024,0.459085976,1986.556,0,2
3309,28,69,1729.361,0,0.705434049,0.294565951,1731.361,5,6
3310,28,70,1893.587,1,0.479594072,0.520405928,1893.587,0,2
