,subject,trial,rt,choice,gaze_0,gaze_1,react_time,item_value_0,item_value_1
3012,26,12,2034.693,0,0.548346067,0.451653933,2034.693,7,5
3013,26,13,2186.896,0,0.521046202,0.478953798,2186.896,7,7
3014,26,14,3497.84,0,0.504518693,0.495481307,3497.84,1,0
3015,26,15,4301.24,0,0.434268631,0.565731369,4301.24,2,4
3016,26,16,2002.954,0,0.581291026,0.418708974,2002.954,5,4
3017,26,17,4178.732,1,0.462347979,0.537652021,4178.732,3,4
3018,26,18,2498.799,0,0.61001803,0.38998197,2498.799,2,1
3019,26,19,4576.566,0,0.518437015,0.481562985,4576.566,5,7
3020,26,20,3470.541,1,0.46427428,0.53572572,3470.541,7,7
3021,26,21,3723.311,1,0.36097561,0.63902439,3953.311,1,0
3022,26,22,3684.998,1,0.52387874,0.47612126,3454.998,4,4
3023,26,23,4086.338,1,0.424584004,0.575415996,4316.338,4,2
3024,26,24,5223.016,1,0.448626642,0.551373358,4993.016,7,7
3025,26,25,4457.953,1,0.481053488,0.518946512,4457.953,7,5
3026,26,26,7896.099,0,0.399546182,0.600453818,7896.099,7,7
3027,26,27,5371.976,1,0.454355354,0.545644646,5371.976,1,2
3028,26,28,4946.858,1,0.287945544,0.712054456,4946.858,0,1
3029,26,29,3588.377,1,0.510517586,0.489482414,3588.377,0,1
3030,26,30,3142.813,0,0.46384191,0.53615809,3142.813,0,1
3031,26,31,4487.395,0,0.577256193,0.422743807,4487.395,1,0
3032,26,32,2063.181,0,0.505838798,0.494161202,2063.181,1,0
3033,26,33,2060.215,0,0.488595156,0.511404844,2060.215,7,7
3034,26,34,2384.944,0,0.563319638,0.436680362,2384.944,4,4
3035,26,35,2822.85,1,0.468944874,0.531055126,2822.85,0,1
3036,26,36,2110.343,0,0.505108867,0.494891133,2110.343,4,5
3037,26,37,2032.518,0,0.465073241,0.534926759,2032.518,4,4
3038,26,38,4916.421,0,0.502487668,0.497512332,4916.421,0,1
3039,26,39,3463.87,0,0.518441637,0.481558363,3463.87,2,1
3040,26,40,6310.878,1,0.539711346,0.460288654,6310.878,0,1
3041,26,41,2225.929,0,0.582500176,0.417499824,2225.929,7,5
3042,26,42,5577.786,1,0.463428419,0.536571581,5577.786,5,7
3043,26,43,3762.645,1,0.46361115,0.53638885,3762.645,4,5
3044,26,44,6337.387,0,0.64027043,0.35972957,6337.387,2,1
3045,26,45,5171.295,0,0.529415998,0.470584002,5171.295,5,7
3046,26,46,3259.466,1,0.451369612,0.548630388,3259.466,2,4
3047,26,47,5783.933,0,0.591604991,0.408395009,5783.933,4,4
3048,26,48,2434.332,0,0.594080093,0.405919907,2434.332,1,0
3049,26,49,4499.962,1,0.51630255,0.48369745,4499.962,5,7
3050,26,50,6346.889,0,0.542627533,0.457372467,6917.889,1,0
3051,26,51,10257.774,0,0.314529275,0.685470725,9686.774,5,7
3052,26,52,3939.51,0,0.440212202,0.559787798,3939.51,5,7
3053,26,53,5972.627,1,0.390234848,0.609765152,5972.627,0,1
3054,26,54,2583.198,0,0.602192179,0.397807821,2583.198,4,4
3055,26,55,5884.523,1,0.335377639,0.664622361,5884.523,3,4
3056,26,56,2442.05,0,0.631373786,0.368626214,2442.05,5,4
3057,26,57,2534.487,0,0.623266611,0.376733389,2534.487,7,5
3058,26,58,2364.845,0,0.60180655,0.39819345,2364.845,2,1
3059,26,59,4377.315,1,0.543568465,0.456431535,4593.315,1,3
3060,26,60,5945.525,1,0.529088294,0.470911706,5729.525,4,4
3061,26,61,3650.664,0,0.743728615,0.256271385,3650.664,7,7
3062,26,62,2038.65,0,0.559013554,0.440986446,2038.65,2,1
3063,26,63,2173.383,0,0.586006405,0.413993595,2173.383,4,2
3064,26,64,5711.783,1,0.501207962,0.498792038,5711.783,1,2
3065,26,65,6388.109,1,0.331774124,0.668225876,6388.109,2,4
3066,26,66,4760.737,1,0.502797837,0.497202163,4760.737,1,2
3067,26,67,4125.136,1,0.450575489,0.549424511,4125.136,4,5
3068,26,68,4116.57,0,0.54916787,0.45083213,4116.57,7,5
3069,26,69,2502.618,0,0.60659208,0.39340792,2502.618,2,1
3070,26,70,1974.829,0,0.559980322,0.440019678,1974.829,7,5
3071,26,71,2485.767,0,0.6332508,0.3667492,2485.767,1,2
3072,26,72,2519.234,0,0.646690684,0.353309316,2519.234,3,1
3073,26,73,5623.303,0,0.512877889,0.487122111,5623.303,1,2
3074,26,74,4310.302,0,0.666772075,0.333227925,4310.302,4,2
3075,26,75,10034.304,0,0.577413579,0.422586421,10034.304,4,3
3076,26,76,3917.847,0,0.634679395,0.365320605,3917.847,7,5
3077,26,77,3621.119,0,0.471513448,0.528486552,3621.119,4,4
3078,26,78,5296.541,0,0.565268013,0.434731987,5296.541,7,7
3079,26,79,2968.852,0,0.688658769,0.311341231,2968.852,5,4
3080,26,80,2557.246,0,0.581098778,0.418901222,2557.246,7,5
3081,26,81,2706.55,1,0.507402751,0.492597249,2706.55,7,7
3082,26,82,3796.593,0,0.546012068,0.453987932,3796.593,4,2
3083,26,83,1872.349,0,0.625807289,0.374192711,1872.349,0,1
3084,26,84,2463.985,0,0.478491119,0.521508881,2463.985,2,1
3085,26,85,3838.883,0,0.615141698,0.384858302,3838.883,2,4
3086,26,86,2455.096,0,0.579253366,0.420746634,2455.096,4,4
3087,26,87,5683.111,1,0.473944863,0.526055137,5683.111,2,4
3088,26,88,3791.917,0,0.530136068,0.469863932,3791.917,4,2
3089,26,89,3503.122,0,0.602523038,0.397476962,3503.122,2,4
3090,26,90,6476.696,1,0.495204136,0.504795864,6476.696,4,5
3091,26,91,3457.796,0,0.482694732,0.517305268,3457.796,4,2
3092,26,92,1964.479,0,0.63136639,0.36863361,1964.479,3,4
3093,26,93,2053.255,0,0.613997265,0.386002735,2053.255,7,7
3094,26,94,2527.177,0,0.579628147,0.420371853,2527.177,2,1
3095,26,95,4151.532,0,0.522820655,0.477179345,4151.532,4,3
3096,26,96,2804.157,0,0.625308725,0.374691275,2804.157,5,7
3097,26,97,2186.171,0,0.592379567,0.407620433,2186.171,7,7
3098,26,98,4935.597,0,0.46505647,0.53494353,4935.597,1,2
3099,26,99,2388.042,0,0.638197897,0.361802103,2388.042,4,4
3100,26,100,2323.647,0,0.629803004,0.370196996,2323.647,7,7
3101,26,101,2301.232,0,0.610333684,0.389666316,2301.232,7,7
3102,26,102,2179.766,0,0.551775973,0.448224027,2179.766,5,7
3103,26,103,2751.792,0,0.681246103,0.318753897,2751.792,0,1
3104,26,104,1819.369,1,0.342957879,0.657042121,1819.369,7,7
3105,26,105,2228.339,1,0.276625321,0.723374679,2228.339,7,5
3106,26,106,3792.063,1,0.51863945,0.48136055,3792.063,3,4
3107,26,107,1906.59,1,0.37508818,0.62491182,1906.59,7,7
3108,26,108,2741.057,1,0.514893787,0.485106213,2741.057,7,7
3109,26,109,1906.411,1,0.480745965,0.519254035,1906.411,4,3
3110,26,110,3047.259,1,0.51683057,0.48316943,3047.259,7,5
3111,26,111,1978.091,1,0.343266931,0.656733069,1978.091,5,7
3112,26,112,3814.17,1,0.410521557,0.589478443,3814.17,0,1
3113,26,113,3913.72,1,0.50794059,0.49205941,3913.72,5,4
3114,26,114,2412.024,0,0.561917977,0.438082023,2412.024,4,5
3115,26,115,2991.058,0,0.588054884,0.411945116,2991.058,5,4
3116,26,116,2817.886,0,0.633830865,0.366169135,2817.886,1,0
3117,26,117,5008.878,0,0.584967675,0.415032325,5008.878,1,0
3118,26,118,4788.343,0,0.48982914,0.51017086,4788.343,1,0
3119,26,119,2959.277,1,0.656498073,0.343501927,2959.277,1,2
3120,27,0,3950.737,0,0.709869147,0.290130853,3950.737,1,0
3121,27,1,5835.02,1,0.489220284,0.510779716,5835.02,7,7
3122,27,2,5352.883,1,0.416448914,0.583551086,5352.883,7,7
3123,27,3,4507.477,1,0.514162947,0.485837053,4507.477,5,7
3124,27,4,6834.804,0,0.594313384,0.405686616,6834.804,7,7
3125,27,5,6077.44,1,0.529412165,0.470587835,6077.44,2,1
3126,27,6,5213.457,0,0.57924295,0.42075705,5213.457,4,4
3127,27,7,5328.029,0,0.502724421,0.497275579,5328.029,1,2
3128,27,8,9261.84,1,0.347908804,0.652091196,9261.84,7,7
3129,27,9,6691.854,1,0.514084115,0.485915885,6691.854,1,2
3130,27,10,7757.531,0,0.575196251,0.424803749,7757.531,7,7
3131,27,11,4448.349,0,0.653223526,0.346776474,4448.349,4,3
3132,27,12,7716.714,0,0.540093787,0.459906213,7716.714,7,5
3133,27,13,4408.253,1,0.554759679,0.445240321,4408.253,7,7
3134,27,14,7122.705,0,0.581335436,0.418664564,7122.705,1,0
3135,27,15,5303.804,1,0.594825022,0.405174978,5303.804,2,4
3136,27,16,7383.269,0,0.56222894,0.43777106,7383.269,5,4
3137,27,17,5048.714,1,0.460393591,0.539606409,5050.714,3,4
3138,27,18,6305.976,0,0.609754585,0.390245415,6305.976,2,1
3139,27,19,4163.416,1,0.48233539,0.51766461,4163.416,5,7
3140,27,20,4185.19,1,0.482822939,0.517177061,4185.19,7,7
3141,27,21,4748.806,0,0.60202369,0.39797631,4748.806,1,0
3142,27,22,3863.596,1,0.432770482,0.567229518,4041.596,4,4
3143,27,23,7102.542,0,0.762494802,0.237505198,6924.542,4,2
3144,27,24,4330.574,1,0.357238968,0.642761032,4330.574,7,7
3145,27,25,8992.131,1,0.535565435,0.464434565,8992.131,7,5
3146,27,26,3646.563,1,0.43943188,0.56056812,3646.563,7,7
3147,27,27,5312.972,1,0.376189749,0.623810251,5312.972,1,2
3148,27,28,7022.679,0,0.54400663,0.45599337,7022.679,0,1
3149,27,29,5082.712,0,0.650825307,0.349174693,5082.712,0,1
3150,27,30,5260.004,1,0.543185383,0.456814617,5260.004,0,1
3151,27,31,5862.397,0,0.502241414,0.497758586,5862.397,1,0
3152,27,32,4152.259,1,0.391913978,0.608086022,4152.259,1,0
3153,27,33,3599.014,1,0.443408144,0.556591856,3599.014,7,7
3154,27,34,8363.168,1,0.514962495,0.485037505,8363.168,4,4
3155,27,35,3620.641,1,0.454063739,0.545936261,3620.641,0,1
3156,27,36,3040.126,1,0.51459854,0.48540146,3205.126,4,5
3157,27,37,6458.051,1,0.451927054,0.548072946,6293.051,4,4
3158,27,38,4473.641,0,0.557152591,0.442847409,4473.641,0,1
3159,27,39,3180.253,0,0.611427116,0.388572884,3180.253,2,1
3160,27,40,4239.498,1,0.500065853,0.499934147,4239.498,0,1
3161,27,41,4625.924,0,0.605280018,0.394719982,4625.924,7,5
3162,27,42,4072.04,1,0.426025155,0.573974845,4072.04,5,7
3163,27,43,4906.705,1,0.4837736,0.5162264,4906.705,4,5
3164,27,44,4292.288,0,0.516501014,0.483498986,4292.288,2,1
3165,27,45,5769.833,0,0.541463672,0.458536328,5769.833,5,7
3166,27,46,4733.591,0,0.658194275,0.341805725,4733.591,2,4
3167,27,47,6157.984,0,0.569054252,0.430945748,6157.984,4,4
3168,27,48,4234.539,0,0.634135317,0.365864683,4236.539,1,0
3169,27,49,3630.714,1,0.389777143,0.610222857,3630.714,5,7
3170,27,50,6557.871,1,0.485169011,0.514830989,6557.871,1,0
3171,27,51,5309.828,0,0.52289154,0.47710846,5309.828,5,7
3172,27,52,4604.851,1,0.574206663,0.425793337,4604.851,5,7
3173,27,53,5040.161,1,0.468172194,0.531827806,5040.161,0,1
3174,27,54,5441.323,0,0.504664441,0.495335559,5441.323,4,4
3175,27,55,5291.478,1,0.535664041,0.464335959,5291.478,3,4
3176,27,56,4339.131,0,0.563869189,0.436130811,4339.131,5,4
3177,27,57,3678.944,0,0.59976689,0.40023311,3678.944,7,5
3178,27,58,5376.17,0,0.590948303,0.409051697,5376.17,2,1
3179,27,59,2604.992,1,0.554689233,0.445310767,2604.992,1,3
3180,27,60,5154.389,1,0.413675214,0.586324786,5288.389,4,4
3181,27,61,5868.849,1,0.549970889,0.450029111,5734.849,7,7
3182,27,62,5130.935,0,0.621173901,0.378826099,5130.935,2,1
3183,27,63,5026.089,0,0.485113894,0.514886106,5026.089,4,2
3184,27,64,6148.575,0,0.494293708,0.505706292,6148.575,1,2
3185,27,65,5467.923,1,0.456528327,0.543471673,5467.923,2,4
3186,27,66,4826.534,1,0.49766658,0.50233342,4828.534,1,2
3187,27,67,5872.719,1,0.654078464,0.345921536,5872.719,4,5
3188,27,68,6741.633,0,0.548098389,0.451901611,6741.633,7,5
3189,27,69,7723.039,0,0.575342845,0.424657155,7723.039,2,1
3190,27,70,6462.609,1,0.584990234,0.415009766,6462.609,7,5
3191,27,71,3577.235,0,0.553178969,0.446821031,3577.235,1,2
3192,27,72,8134.953,1,0.472228604,0.527771396,8134.953,3,1
3193,27,73,8271.287,0,0.392039801,0.607960199,8401.287,1,2
3194,27,74,5890.257,0,0.472940183,0.527059817,5760.257,4,2
3195,27,75,6681.145,1,0.551648555,0.448351445,6681.145,4,3
3196,27,76,3931.176,1,0.537099913,0.462900087,3931.176,7,5
3197,27,77,5814.201,1,0.489385082,0.510614918,5814.201,4,4
3198,27,78,3750.232,1,0.402979621,0.597020379,3750.232,7,7
3199,27,79,6426.749,0,0.536802929,0.463197071,6426.749,5,4
3200,27,80,5299.463,1,0.406378222,0.593621778,5299.463,7,5
3201,27,81,7262.565,1,0.476796531,0.523203469,7262.565,7,7
3202,27,82,2547.739,0,0.67561814,0.32438186,2547.739,4,2
3203,27,83,4122.298,1,0.423933401,0.576066599,4122.298,0,1
3204,27,84,6899.056,0,0.671983816,0.328016184,6899.056,2,1
3205,27,85,3600.464,1,0.5731782,0.4268218,3600.464,2,4
3206,27,86,4702.821,1,0.392944806,0.607055194,4702.821,4,4
3207,27,87,3088.199,0,0.656915495,0.343084505,3088.199,2,4
3208,27,88,7539.236,0,0.571944432,0.428055568,7539.236,4,2
3209,27,89,4671.322,1,0.422648115,0.577351885,4673.322,2,4
3210,27,90,5220.196,1,0.400525588,0.599474412,5220.196,4,5
3211,27,91,6322.466,0,0.52685187,0.47314813,6322.466,4,2
3212,27,92,5002.961,1,0.544437301,0.455562699,5002.961,3,4
3213,27,93,4142.707,1,0.525000965,0.474999035,4142.707,7,7
3214,27,94,3767.635,0,0.496604086,0.503395914,3767.635,2,1
3215,27,95,6446.426,1,0.539239811,0.460760189,6449.426,4,3
3216,27,96,2007.432,1,0.399504289,0.600495711,2007.432,5,7
3217,27,97,6654.523,0,0.531359335,0.468640665,6654.523,7,7
3218,27,98,3623.594,1,0.520003102,0.479996898,3623.594,1,2
3219,27,99,5884.854,0,0.393627571,0.606372429,5884.854,4,4
3220,27,100,3695.386,1,0.458490671,0.541509329,3695.386,7,7
3221,27,101,5105.959,0,0.608305428,0.391694572,5105.959,7,7
3222,27,102,3536.975,0,0.615142803,0.384857197,3538.975,5,7
3223,27,103,2521.818,1,0.462810589,0.537189411,2521.818,0,1
3224,27,104,5945.755,0,0.524401467,0.475598533,5945.755,7,7
3225,27,105,8233.828,1,0.545466165,0.454533835,8233.828,7,5
3226,27,106,3162.231,1,0.520301775,0.479698225,3162.231,3,4
3227,27,107,4366.012,1,0.549868758,0.450131242,4366.012,7,7
3228,27,108,8532.418,1,0.525154697,0.474845303,8532.418,7,7
3229,27,109,4736.506,1,0.481670208,0.518329792,4736.506,4,3
3230,27,110,6030.07,0,0.506377356,0.493622644,6030.07,7,5
3231,27,111,3036.054,0,0.599068606,0.400931394,3036.054,5,7
3232,27,112,3162.565,0,0.565323231,0.434676769,3162.565,0,1
3233,27,113,4667.88,1,0.392227961,0.607772039,4667.88,5,4
3234,27,114,4011.585,1,0.447129467,0.552870533,4011.585,4,5
3235,27,115,4987.245,0,0.61921938,0.38078062,4987.245,5,4
3236,27,116,4882.907,1,0.450276904,0.549723096,4882.907,1,0
3237,27,117,5823.348,1,0.565863642,0.434136358,5823.348,1,0
3238,27,118,5319.627,0,0.556172697,0.443827303,5319.627,1,0
3239,27,119,4829.936,1,0.406709727,0.593290273,4829.936,1,2
3240,28,0,2516.803,0,0.603577775,0.396422225,2516.803,1,0
3241,28,1,4611.667,0,0.502040258,0.497959742,4611.667,7,7
3242,28,2,3162.954,0,0.411128013,0.588871987,3162.954,7,7
3243,28,3,4274.44,1,0.434693016,0.565306984,4274.44,5,7
3244,28,4,1320.343,0,0.576056602,0.423943398,1320.343,7,7
3245,28,5,3516.693,0,0.569848848,0.430151152,3519.693,2,1
3246,28,6,4181.559,0,0.557552844,0.442447156,4181.559,4,4
3247,28,7,3230.012,1,0.344098097,0.655901903,3230.012,1,2
3248,28,8,3748.777,1,0.52098908,0.47901092,3748.777,7,7
3249,28,9,4056.129,0,0.537324603,0.462675397,4056.129,1,2
3250,28,10,1765.118,0,0.690718728,0.309281272,1765.118,7,7
3251,28,11,2491.894,1,0.375879243,0.624120757,2491.894,4,3
3252,28,12,2776.723,0,0.53436621,0.46563379,2776.723,7,5
3253,28,13,2389.414,1,0.438652613,0.561347387,2391.414,7,7
3254,28,14,3909.992,0,0.663173347,0.336826653,3912.992,1,0
3255,28,15,5017.354,1,0.407631834,0.592368166,5017.354,2,4
3256,28,16,1897.163,0,0.581992082,0.418007918,1897.163,5,4
3257,28,17,4054.092,1,0.430726705,0.569273295,4054.092,3,4
3258,28,18,2561.493,0,0.613769524,0.386230476,2561.493,2,1
3259,28,19,2424.959,0,0.548592048,0.451407952,2427.959,5,7
3260,28,20,2090.37,1,0.427942831,0.572057169,2090.37,7,7
3261,28,21,2656.322,1,0.414499808,0.585500192,2656.322,1,0
3262,28,22,2934.752,0,0.403270417,0.596729583,2934.752,4,4
3263,28,23,2613.508,0,0.601282045,0.398717955,2613.508,4,2
3264,28,24,1588.852,0,0.602671997,0.397328003,1588.852,7,7
3265,28,25,1666.338,0,0.719380019,0.280619981,1666.338,7,5
3266,28,26,1429.186,0,0.653047739,0.346952261,1429.186,7,7
3267,28,27,2283.973,0,0.567987904,0.432012096,2286.973,1,2
3268,28,28,5978.587,1,0.470945252,0.529054748,5981.587,0,1
3269,28,29,3715.779,0,0.637587856,0.362412144,3715.779,0,1
3270,28,30,3857.005,1,0.482096868,0.517903132,3857.005,0,1
3271,28,31,2976.104,0,0.59529749,0.40470251,2976.104,1,0
3272,28,32,5246.761,0,0.442507264,0.557492736,5415.761,1,0
3273,28,33,2561.83,1,0.478930806,0.521069194,2392.83,7,7
3274,28,34,3181.643,0,0.621083089,0.378916911,3181.643,4,4
3275,28,35,2615.883,1,0.406525548,0.593474452,2615.883,0,1
3276,28,36,1252.518,1,0.309775987,0.690224013,1252.518,4,5
3277,28,37,6176.735,1,0.54816825,0.45183175,6176.735,4,4
3278,28,38,1861.325,1,0.463798747,0.536201253,1861.325,0,1
3279,28,39,2567.343,0,0.563520498,0.436479502,2567.343,2,1
3280,28,40,6297.532,1,0.583516941,0.416483059,6297.532,0,1
3281,28,41,1401.089,0,0.690682487,0.309317513,1403.089,7,5
3282,28,42,2104.552,1,0.549973538,0.450026462,2104.552,5,7
3283,28,43,2359.182,1,0.538737552,0.461262448,2359.182,4,5
3284,28,44,3290.019,1,0.534911013,0.465088987,3290.019,2,1
3285,28,45,1893.093,1,0.494296393,0.505703607,1893.093,5,7
3286,28,46,2076.873,1,0.43743573,0.56256427,2076.873,2,4
3287,28,47,1671.487,1,0.383998204,0.616001796,1674.487,4,4
3288,28,48,1379.163,0,0.677317364,0.322682636,1382.163,1,0
3289,28,49,1890.568,0,0.734892013,0.265107987,1893.568,5,7
3290,28,50,1916.058,1,0.402280702,0.597719298,1919.058,1,0
3291,28,51,1265.762,0,0.616169306,0.383830694,1265.762,5,7
3292,28,52,1345.468,1,0.339644693,0.660355307,1348.468,5,7
3293,28,53,1792.846,1,0.46718928,0.53281072,1795.846,0,1
3294,28,54,4371.712,0,0.539193594,0.460806406,4371.712,4,4
3295,28,55,1260.809,1,0.355373714,0.644626286,1262.809,3,4
3296,28,56,2755.008,0,0.651197531,0.348802469,2758.008,5,4
3297,28,57,1298.415,0,0.626560321,0.373439679,1301.415,7,5
3298,28,58,2360.726,0,0.618399087,0.381600913,2363.726,2,1
3299,28,59,3837.262,1,0.614918852,0.385081148,3837.262,1,3
3300,28,60,1772.353,0,0.657532896,0.342467104,1775.353,4,4
3301,28,61,2033.685,1,0.434038646,0.565961354,2036.685,7,7
3302,28,62,1944.72,0,0.792684429,0.207315571,1948.72,2,1
3303,28,63,2595.402,0,0.613608672,0.386391328,2598.402,4,2
3304,28,64,3124.884,1,0.458137194,0.541862806,3127.884,1,2
3305,28,65,1874.184,1,0.460263885,0.539736115,1877.184,2,4
3306,28,66,1970.511,1,0.579145363,0.420854637,1970.511,1,2
3307,28,67,1708.575,1,0.437024378,0.562975622,1711.575,4,5
3308,28,68,1147.188,0,0.589632304,0.410367696,1150.188,7,5
3309,28,69,1963.095,0,0.580895125,0.419104875,1966.095,2,1
3310,28,70,1404.836,0,0.673025143,0.326974857,1406.836,7,5
3311,28,71,1831.547,1,0.408275176,0.591724824,1834.547,1,2
3312,28,72,3129.259,0,0.672440881,0.327559119,3132.259,3,1
3313,28,73,5533.476,1,0.384901876,0.615098124,5536.476,1,2
3314,28,74,2495.93,0,0.511791047,0.488208953,2498.93,4,2
3315,28,75,1847.687,0,0.67859594,0.32140406,1847.687,4,3
3316,28,76,1486.134,0,0.599158379,0.400841621,1486.134,7,5
3317,28,77,2800.127,1,0.482875027,0.517124973,2800.127,4,4
3318,28,78,1148,0,0.584708949,0.415291051,1151,7,7
3319,28,79,1277.401,0,0.682911838,0.317088162,1280.401,5,4
3320,28,80,2797.915,0,0.661502711,0.338497289,2797.915,7,5
3321,28,81,1747.437,1,0.436844334,0.563155666,1747.437,7,7
3322,28,82,1347.686,0,0.603844153,0.396155847,1349.686,4,2
3323,28,83,1417.795,0,0.710058977,0.289941023,1417.795,0,1
3324,28,84,2121.816,0,0.583963976,0.416036024,2124.816,2,1
3325,28,85,2185.408,1,0.454361672,0.545638328,2185.408,2,4
3326,28,86,5207.333,1,0.480775413,0.519224587,5210.333,4,4
3327,28,87,2165.593,1,0.351841032,0.648158968,2168.593,2,4
3328,28,88,2110.669,0,0.588393452,0.411606548,2113.669,4,2
3329,28,89,2865.854,1,0.439199764,0.560800236,2868.854,2,4
3330,28,90,1830.256,1,0.402236369,0.597763631,1832.256,4,5
3331,28,91,2949.485,0,0.623368112,0.376631888,2952.485,4,2
3332,28,92,2504.76,0,0.564551632,0.435448368,2507.76,3,4
3333,28,93,1805.355,1,0.440422607,0.559577393,1807.355,7,7
3334,28,94,2436.003,0,0.513536284,0.486463716,2438.003,2,1
3335,28,95,1165.694,0,0.626933996,0.373066004,1168.694,4,3
3336,28,96,1898.451,1,0.360251198,0.639748802,1901.451,5,7
3337,28,97,2716.545,0,0.512239084,0.487760916,2718.545,7,7
3338,28,98,5059.486,0,0.404936829,0.595063171,5059.486,1,2
3339,28,99,1643.581,0,0.712130773,0.287869227,1646.581,4,4
3340,28,100,2790.734,1,0.456183797,0.543816203,2792.734,7,7
3341,28,101,1351.956,0,0.638097545,0.361902455,1353.956,7,7
3342,28,102,1314.693,0,0.646083028,0.353916972,1316.693,5,7
3343,28,103,1949.92,1,0.476722037,0.523277963,1952.92,0,1
3344,28,104,1411.48,0,0.653582942,0.346417058,1414.48,7,7
3345,28,105,1795.223,1,0.503830726,0.496169274,1798.223,7,5
3346,28,106,1928.204,1,0.466030518,0.533969482,1931.204,3,4
3347,28,107,1282.97,0,0.651353728,0.348646272,1284.97,7,7
3348,28,108,1320.439,0,0.652157869,0.347842131,1322.439,7,7
3349,28,109,1425.702,0,0.668168337,0.331831663,1425.702,4,3
3350,28,110,1091.249,0,0.588382884,0.411617116,1093.249,7,5
3351,28,111,1135.555,0,0.613205515,0.386794485,1137.555,5,7
3352,28,112,1952.816,1,0.380273574,0.619726426,1954.816,0,1
3353,28,113,1114.602,0,0.593773096,0.406226904,1117.602,5,4
3354,28,114,1701.323,1,0.428909309,0.571090691,1704.323,4,5
3355,28,115,1118.927,0,0.625644093,0.374355907,1121.927,5,4
3356,28,116,2236.474,0,0.535605236,0.464394764,2239.474,1,0
3357,28,117,2228.576,0,0.521199905,0.478800095,2230.576,1,0
3358,28,118,2740.866,1,0.460299446,0.539700554,2743.866,1,0
3359,28,119,2461.829,0,0.597538004,0.402461996,2464.829,1,2
3360,29,0,2307.362,0,0.508878229,0.491121771,2307.362,1,0
3361,29,1,3727.04,0,0.50824273,0.49175727,3727.04,7,7
3362,29,2,2097.398,1,0.43666815,0.56333185,2097.398,7,7
3363,29,3,2346.408,1,0.426844559,0.573155441,2346.408,5,7
3364,29,4,1552.626,0,0.626922206,0.373077794,1552.626,7,7
3365,29,5,1965.545,1,0.490359606,0.509640394,1965.545,2,1
3366,29,6,2016.642,0,0.490379371,0.509620629,2016.642,4,4
3367,29,7,1999.75,1,0.416297355,0.583702645,1999.75,1,2
3368,29,8,2637.325,0,0.552540856,0.447459144,2637.325,7,7
3369,29,9,2055.193,1,0.468803017,0.531196983,2055.193,1,2
3370,29,10,1455.74,0,0.65601128,0.34398872,1455.74,7,7
3371,29,11,2133.939,1,0.448566791,0.551433209,2133.939,4,3
3372,29,12,2207.377,0,0.711142461,0.288857539,2207.377,7,5
3373,29,13,1621.04,0,0.633459695,0.366540305,1621.04,7,7
3374,29,14,1620.499,0,0.646454023,0.353545977,1620.499,1,0
3375,29,15,2113.161,1,0.450557796,0.549442204,2113.161,2,4
3376,29,16,1347.364,0,0.652887456,0.347112544,1347.364,5,4
3377,29,17,1945.038,1,0.453248032,0.546751968,1945.038,3,4
3378,29,18,1461.631,0,0.640967349,0.359032651,1461.631,2,1
3379,29,19,1986.005,0,0.6229793,0.3770207,1986.005,5,7
3380,29,20,2873.722,0,0.509242963,0.490757037,2873.722,7,7
3381,29,21,3685.171,1,0.510300633,0.489699367,3685.171,1,0
3382,29,22,2989.911,0,0.522051476,0.477948524,2989.911,4,4
3383,29,23,1489.596,0,0.6362559,0.3637441,1489.596,4,2
3384,29,24,1718.262,0,0.609994612,0.390005388,1718.262,7,7
3385,29,25,1651.589,0,0.623359619,0.376640381,1651.589,7,5
3386,29,26,1406.508,0,0.643059508,0.356940492,1406.508,7,7
3387,29,27,1894.46,1,0.446229871,0.553770129,1894.46,1,2
3388,29,28,1955.987,1,0.434392334,0.565607666,1955.987,0,1
3389,29,29,2029.414,1,0.464474304,0.535525696,2029.414,0,1
3390,29,30,1618.197,0,0.658384401,0.341615599,1618.197,0,1
3391,29,31,1427.059,0,0.645912531,0.354087469,1427.059,1,0
3392,29,32,1549.827,0,0.6277277,0.3722723,1549.827,1,0
3393,29,33,1447.861,0,0.662085629,0.337914371,1447.861,7,7
3394,29,34,2712.057,1,0.420958786,0.579041214,2712.057,4,4
3395,29,35,1603.18,1,0.259894021,0.740105979,1603.18,0,1
3396,29,36,1527.441,1,0.409902134,0.590097866,1527.441,4,5
3397,29,37,2162.75,1,0.524527854,0.475472146,2162.75,4,4
3398,29,38,2738.155,0,0.582409074,0.417590926,2738.155,0,1
3399,29,39,1592.157,0,0.635911775,0.364088225,1592.157,2,1
3400,29,40,2293.7,1,0.445121619,0.554878381,2293.7,0,1
3401,29,41,1379.592,0,0.675312273,0.324687727,1379.592,7,5
3402,29,42,1907.898,1,0.462864421,0.537135579,1907.898,5,7
3403,29,43,2088.514,1,0.497220873,0.502779127,2088.514,4,5
3404,29,44,1478.069,0,0.635817221,0.364182779,1478.069,2,1
3405,29,45,2214.443,1,0.452619929,0.547380071,2214.443,5,7
3406,29,46,2047.621,1,0.417373631,0.582626369,2047.621,2,4
3407,29,47,2330.495,1,0.415837962,0.584162038,2330.495,4,4
3408,29,48,1695.688,0,0.708842858,0.291157142,1695.688,1,0
3409,29,49,2020.932,1,0.4446854,0.5553146,2020.932,5,7
